userID,itemID,rating,birthDate,gender,opennessToExperience,conscientiousness,extraversion,agreeableness,emotionalStability,distance,timeAvailable,temperature,crowdedness,knowledgeOfSurroundings,season,budget,daytime,weather,companion,mood,weekday,travelGoal,transport,category1,category2,category3
90,56,4,NULL,m,4,6,3,4,4,2,NULL,4,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL
90,46,4,NULL,m,4,6,3,4,4,NULL,1,3,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
90,58,3,NULL,m,4,6,3,4,4,NULL,NULL,NULL,1,NULL,4,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
90,67,3,NULL,m,4,6,3,4,4,2,NULL,NULL,NULL,NULL,NULL,NULL,5,3,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
90,71,3,NULL,m,4,6,3,4,4,NULL,1,5,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
90,42,4,NULL,m,4,6,3,4,4,2,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
90,65,5,NULL,m,4,6,3,4,4,NULL,NULL,5,3,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,4,NULL,NULL
90,37,4,NULL,m,4,6,3,4,4,NULL,NULL,4,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,NULL,NULL
90,7,3,NULL,m,4,6,3,4,4,NULL,NULL,NULL,NULL,3,NULL,1,NULL,NULL,NULL,4,NULL,NULL,NULL,1,NULL,NULL
91,42,5,NULL,NULL,4,4,4,4,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,1,NULL,5,NULL,4,NULL,NULL
91,74,1,NULL,NULL,4,4,4,4,4,1,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,2,NULL,NULL,NULL,NULL,4,NULL,NULL
91,70,3,NULL,NULL,4,4,4,4,4,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,4,NULL,NULL
91,43,3,NULL,NULL,4,4,4,4,4,NULL,NULL,NULL,2,NULL,NULL,2,5,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
91,56,3,NULL,NULL,4,4,4,4,4,NULL,NULL,2,NULL,3,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,8,NULL,NULL
91,46,5,NULL,NULL,4,4,4,4,4,NULL,NULL,3,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
91,7,2,NULL,NULL,4,4,4,4,4,NULL,NULL,NULL,2,NULL,3,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,1,NULL,NULL
91,3,3,NULL,NULL,4,4,4,4,4,NULL,NULL,NULL,NULL,NULL,NULL,1,3,NULL,3,NULL,NULL,NULL,NULL,1,NULL,NULL
91,8,1,NULL,NULL,4,4,4,4,4,1,NULL,3,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
91,52,4,NULL,NULL,4,4,4,4,4,1,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,4,NULL,NULL
92,60,4,NULL,f,5,4,6,4,3,2,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,4,NULL,NULL
92,54,1,NULL,f,5,4,6,4,3,NULL,1,NULL,3,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
92,14,2,NULL,f,5,4,6,4,3,NULL,NULL,NULL,1,NULL,2,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
92,68,5,NULL,f,5,4,6,4,3,NULL,3,NULL,NULL,NULL,4,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,5,NULL,NULL
92,58,3,NULL,f,5,4,6,4,3,2,1,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
92,56,5,NULL,f,5,4,6,4,3,1,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,4,NULL,NULL,NULL,8,NULL,NULL
92,7,1,NULL,f,5,4,6,4,3,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL
92,72,3,NULL,f,5,4,6,4,3,1,NULL,NULL,NULL,NULL,NULL,2,3,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
92,53,5,NULL,f,5,4,6,4,3,2,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,2,NULL,NULL,NULL,NULL,4,NULL,NULL
92,70,2,NULL,f,5,4,6,4,3,2,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,4,NULL,NULL
93,46,5,NULL,f,6,6,6,6,4,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,1,NULL,4,NULL,NULL
93,43,5,NULL,f,6,6,6,6,4,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,2,NULL,NULL,4,NULL,NULL
93,8,2,NULL,f,6,6,6,6,4,NULL,NULL,NULL,3,NULL,3,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,1,NULL,NULL
93,56,4,NULL,f,6,6,6,6,4,NULL,NULL,NULL,1,NULL,2,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL
93,7,4,NULL,f,6,6,6,6,4,2,NULL,NULL,NULL,3,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
93,42,3,NULL,f,6,6,6,6,4,2,NULL,NULL,NULL,NULL,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
94,52,4,NULL,f,6,6,6,4,5,NULL,1,4,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,4,NULL,NULL
94,55,4,NULL,f,6,6,6,4,5,NULL,NULL,4,NULL,NULL,NULL,2,NULL,2,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
94,68,4,NULL,f,6,6,6,4,5,1,NULL,5,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL
94,65,4,NULL,f,6,6,6,4,5,NULL,1,NULL,2,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
95,42,5,NULL,m,6,5,5,4,4,1,NULL,NULL,1,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
95,53,4,NULL,m,6,5,5,4,4,1,1,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
95,46,4,NULL,m,6,5,5,4,4,1,NULL,3,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
95,68,4,NULL,m,6,5,5,4,4,NULL,1,4,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL
95,43,3,NULL,m,6,5,5,4,4,NULL,NULL,5,1,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,4,NULL,NULL
95,50,3,NULL,m,6,5,5,4,4,1,NULL,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
95,56,5,NULL,m,6,5,5,4,4,NULL,NULL,NULL,NULL,NULL,NULL,2,3,NULL,NULL,4,NULL,NULL,NULL,8,NULL,NULL
95,7,4,NULL,m,6,5,5,4,4,NULL,1,NULL,NULL,NULL,1,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
96,46,4,NULL,f,6,4,5,4,3,NULL,NULL,3,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,4,NULL,NULL
96,85,1,NULL,f,6,4,5,4,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
96,61,4,NULL,f,6,4,5,4,3,NULL,NULL,NULL,NULL,NULL,2,NULL,3,NULL,NULL,NULL,NULL,5,NULL,4,NULL,NULL
96,42,3,NULL,f,6,4,5,4,3,NULL,1,NULL,NULL,NULL,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
96,73,5,NULL,f,6,4,5,4,3,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,2,NULL,NULL,2,NULL,NULL,1,NULL,NULL
97,55,5,NULL,m,6,6,6,5,6,NULL,1,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
97,46,4,NULL,m,6,6,6,5,6,2,NULL,3,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
97,43,4,NULL,m,6,6,6,5,6,NULL,1,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,1,NULL,NULL,4,NULL,NULL
97,68,5,NULL,m,6,6,6,5,6,NULL,2,NULL,NULL,NULL,NULL,2,NULL,NULL,2,NULL,NULL,NULL,NULL,5,NULL,NULL
97,8,4,NULL,m,6,6,6,5,6,NULL,1,NULL,NULL,NULL,NULL,NULL,5,2,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
97,56,5,NULL,m,6,6,6,5,6,2,NULL,NULL,NULL,NULL,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL
97,3,5,NULL,m,6,6,6,5,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
97,42,4,NULL,m,6,6,6,5,6,2,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
97,37,4,NULL,m,6,6,6,5,6,2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,9,NULL,NULL
98,7,5,17/11/1987,NULL,6,4,4,4,3,NULL,3,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
98,59,5,17/11/1987,NULL,6,4,4,4,3,NULL,NULL,NULL,2,NULL,NULL,1,NULL,NULL,NULL,3,NULL,NULL,NULL,3,NULL,NULL
98,57,4,17/11/1987,NULL,6,4,4,4,3,2,NULL,NULL,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
98,46,5,17/11/1987,NULL,6,4,4,4,3,NULL,3,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
98,37,3,17/11/1987,NULL,6,4,4,4,3,1,NULL,NULL,1,3,NULL,NULL,NULL,NULL,NULL,3,2,NULL,NULL,9,NULL,NULL
98,97,5,17/11/1987,NULL,6,4,4,4,3,1,NULL,NULL,2,1,NULL,NULL,NULL,2,NULL,3,NULL,NULL,NULL,15,NULL,NULL
98,98,5,17/11/1987,NULL,6,4,4,4,3,NULL,NULL,NULL,1,2,NULL,1,1,NULL,NULL,NULL,2,NULL,NULL,9,NULL,NULL
98,42,5,17/11/1987,NULL,6,4,4,4,3,NULL,3,5,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
99,39,4,NULL,NULL,5,4,2,4,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,NULL,NULL
99,42,3,NULL,NULL,5,4,2,4,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
99,46,2,NULL,NULL,5,4,2,4,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
99,43,2,NULL,NULL,5,4,2,4,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
99,53,3,NULL,NULL,5,4,2,4,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
99,8,2,NULL,NULL,5,4,2,4,3,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,6,NULL,1,NULL,NULL
99,7,4,NULL,NULL,5,4,2,4,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
99,56,3,NULL,NULL,5,4,2,4,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL
100,46,2,NULL,f,7,6,7,4,4,2,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,4,NULL,NULL
100,43,3,NULL,f,7,6,7,4,4,NULL,2,3,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
100,54,3,NULL,f,7,6,7,4,4,2,NULL,NULL,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
100,78,4,NULL,f,7,6,7,4,4,NULL,2,NULL,2,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
100,50,5,NULL,f,7,6,7,4,4,2,2,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
100,64,4,NULL,f,7,6,7,4,4,2,NULL,NULL,NULL,NULL,NULL,3,5,NULL,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL
100,8,3,NULL,f,7,6,7,4,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,2,NULL,1,NULL,NULL,1,NULL,NULL
100,56,5,NULL,f,7,6,7,4,4,NULL,NULL,NULL,NULL,3,2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL
100,7,3,NULL,f,7,6,7,4,4,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,3,3,NULL,NULL,NULL,1,NULL,NULL
100,42,3,NULL,f,7,6,7,4,4,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,NULL,NULL,NULL,4,NULL,NULL
100,53,3,NULL,f,7,6,7,4,4,2,NULL,NULL,2,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
101,71,3,27/11/1991,f,6,4,6,4,4,NULL,1,3,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
101,55,4,27/11/1991,f,6,4,6,4,4,NULL,NULL,NULL,1,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,4,NULL,NULL
101,62,4,27/11/1991,f,6,4,6,4,4,NULL,2,3,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
101,43,2,27/11/1991,f,6,4,6,4,4,2,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,2,NULL,NULL,NULL,NULL,4,NULL,NULL
101,36,3,27/11/1991,f,6,4,6,4,4,2,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
102,43,3,14/05/1989,m,4,6,5,4,7,NULL,NULL,NULL,NULL,3,NULL,2,NULL,NULL,NULL,1,NULL,NULL,NULL,4,NULL,NULL
102,53,5,14/05/1989,m,4,6,5,4,7,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,4,NULL,NULL
102,56,5,14/05/1989,m,4,6,5,4,7,NULL,NULL,NULL,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,8,NULL,NULL
102,8,4,14/05/1989,m,4,6,5,4,7,NULL,1,NULL,NULL,3,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
102,64,4,14/05/1989,m,4,6,5,4,7,NULL,NULL,NULL,NULL,NULL,1,NULL,5,1,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL
102,27,3,14/05/1989,m,4,6,5,4,7,NULL,1,3,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL
102,59,4,14/05/1989,m,4,6,5,4,7,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,9,NULL,3,NULL,NULL
102,7,3,14/05/1989,m,4,6,5,4,7,2,1,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
102,3,4,14/05/1989,m,4,6,5,4,7,2,NULL,NULL,2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
102,42,5,14/05/1989,m,4,6,5,4,7,2,NULL,NULL,2,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
102,46,4,14/05/1989,m,4,6,5,4,7,2,1,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
103,80,4,20/06/1991,m,4,5,5,4,5,NULL,2,3,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL
103,47,5,20/06/1991,m,4,5,5,4,5,2,3,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL
103,38,4,20/06/1991,m,4,5,5,4,5,NULL,2,NULL,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL
104,62,1,09/05/1990,f,6,6,4,5,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
104,56,3,09/05/1990,f,6,6,4,5,3,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,3,8,NULL,NULL
104,7,3,09/05/1990,f,6,6,4,5,3,2,1,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
104,42,4,09/05/1990,f,6,6,4,5,3,NULL,1,NULL,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
104,46,3,09/05/1990,f,6,6,4,5,3,NULL,1,NULL,NULL,NULL,NULL,1,NULL,4,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
104,43,4,09/05/1990,f,6,6,4,5,3,NULL,1,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
104,53,5,09/05/1990,f,6,6,4,5,3,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,4,NULL,NULL
105,42,4,21/05/1989,f,5,5,5,4,3,2,NULL,NULL,NULL,3,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
106,69,2,06/07/1990,f,5,5,4,4,6,2,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,4,NULL,NULL
106,43,4,06/07/1990,f,5,5,4,4,6,NULL,1,NULL,NULL,NULL,NULL,1,5,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
106,56,4,06/07/1990,f,5,5,4,4,6,NULL,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,8,NULL,NULL
106,8,2,06/07/1990,f,5,5,4,4,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,1,8,NULL,1,NULL,NULL
106,7,4,06/07/1990,f,5,5,4,4,6,2,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,1,NULL,NULL
106,42,3,06/07/1990,f,5,5,4,4,6,NULL,1,NULL,NULL,NULL,3,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,4,NULL,NULL
106,46,4,06/07/1990,f,5,5,4,4,6,2,NULL,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
106,67,3,06/07/1990,f,5,5,4,4,6,2,NULL,NULL,2,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
107,56,3,29/08/1986,f,5,5,5,4,5,NULL,NULL,3,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL
107,69,4,29/08/1986,f,5,5,5,4,5,2,NULL,NULL,NULL,NULL,4,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
107,52,2,29/08/1986,f,5,5,5,4,5,1,NULL,NULL,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
107,7,1,29/08/1986,f,5,5,5,4,5,2,NULL,4,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
107,53,2,29/08/1986,f,5,5,5,4,5,1,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
107,43,2,29/08/1986,f,5,5,5,4,5,NULL,NULL,NULL,1,NULL,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
108,42,4,11/07/1984,m,7,5,4,4,6,NULL,NULL,NULL,NULL,3,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
108,55,4,11/07/1984,m,7,5,4,4,6,NULL,NULL,NULL,1,3,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,4,NULL,NULL
108,68,4,11/07/1984,m,7,5,4,4,6,NULL,NULL,6,NULL,3,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL
108,59,3,11/07/1984,m,7,5,4,4,6,2,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,3,NULL,NULL
108,8,5,11/07/1984,m,7,5,4,4,6,NULL,3,4,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
108,56,3,11/07/1984,m,7,5,4,4,6,NULL,NULL,NULL,NULL,NULL,NULL,1,3,NULL,NULL,3,NULL,NULL,NULL,8,NULL,NULL
108,7,5,11/07/1984,m,7,5,4,4,6,NULL,NULL,4,NULL,NULL,3,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,1,NULL,NULL
108,3,5,11/07/1984,m,7,5,4,4,6,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,3,1,NULL,NULL,1,NULL,NULL
108,53,4,11/07/1984,m,7,5,4,4,6,NULL,NULL,NULL,1,NULL,NULL,NULL,5,3,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
108,43,3,11/07/1984,m,7,5,4,4,6,NULL,NULL,NULL,NULL,3,NULL,2,NULL,NULL,2,NULL,NULL,NULL,NULL,4,NULL,NULL
108,46,3,11/07/1984,m,7,5,4,4,6,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,NULL,4,NULL,NULL
109,75,5,NULL,NULL,4,6,6,3,5,NULL,NULL,NULL,1,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14,NULL,NULL
109,35,4,NULL,NULL,4,6,6,3,5,NULL,NULL,3,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
109,59,4,NULL,NULL,4,6,6,3,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL
109,57,4,NULL,NULL,4,6,6,3,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
109,74,3,NULL,NULL,4,6,6,3,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
110,56,5,20/04/1983,m,6,4,4,4,6,NULL,1,2,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL
110,46,5,20/04/1983,m,6,4,4,4,6,2,NULL,NULL,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
110,42,3,20/04/1983,m,6,4,4,4,6,2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
110,36,5,20/04/1983,m,6,4,4,4,6,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,2,NULL,NULL,1,NULL,NULL
110,43,2,20/04/1983,m,6,4,4,4,6,2,NULL,NULL,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
110,8,4,20/04/1983,m,6,4,4,4,6,NULL,1,NULL,NULL,NULL,NULL,1,5,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
110,55,4,20/04/1983,m,6,4,4,4,6,2,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,4,NULL,NULL
111,19,5,03/07/1981,m,4,4,4,4,4,2,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
111,56,2,03/07/1981,m,4,4,4,4,4,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,2,NULL,NULL,8,NULL,NULL
111,66,2,03/07/1981,m,4,4,4,4,4,NULL,NULL,NULL,1,NULL,3,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,4,NULL,NULL
112,66,5,12/11/1990,m,6,5,4,4,5,NULL,NULL,NULL,1,NULL,NULL,NULL,5,NULL,2,NULL,NULL,NULL,NULL,4,NULL,NULL
112,3,3,12/11/1990,m,6,5,4,4,5,NULL,NULL,NULL,NULL,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
112,7,3,12/11/1990,m,6,5,4,4,5,NULL,NULL,NULL,NULL,3,NULL,NULL,3,NULL,NULL,NULL,1,NULL,NULL,1,NULL,NULL
112,68,5,12/11/1990,m,6,5,4,4,5,NULL,2,NULL,NULL,3,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,5,NULL,NULL
112,55,4,12/11/1990,m,6,5,4,4,5,1,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,4,NULL,NULL
112,46,4,12/11/1990,m,6,5,4,4,5,NULL,NULL,NULL,1,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,4,NULL,NULL
112,42,5,12/11/1990,m,6,5,4,4,5,NULL,NULL,5,NULL,NULL,NULL,1,5,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
113,75,3,20/06/1991,m,5,4,5,3,3,NULL,NULL,NULL,2,NULL,NULL,NULL,3,NULL,NULL,4,NULL,NULL,NULL,14,NULL,NULL
113,44,4,20/06/1991,m,5,4,5,3,3,NULL,NULL,NULL,2,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,NULL,4,NULL,NULL
